TEST,ANSWER,TIME
local_tests/generated\305.txt,12,0.12972664833068848
local_tests/generated\306.txt,5,0.11199331283569336
local_tests/generated\307.txt,16,0.1522078514099121
local_tests/generated\308.txt,6,0.1230010986328125
local_tests/generated\309.txt,5,0.1270005702972412
local_tests/generated\310.txt,-1,0.13664984703063965
local_tests/generated\311.txt,10,0.11201930046081543
local_tests/generated\312.txt,16,0.10658621788024902
local_tests/generated\313.txt,6,0.12699675559997559
local_tests/generated\314.txt,8,0.09697723388671875
local_tests/generated\315.txt,14,0.14957213401794434
local_tests/generated\316.txt,8,0.1306602954864502
local_tests/generated\317.txt,6,0.10583972930908203
local_tests/generated\318.txt,15,0.13946866989135742
local_tests/generated\319.txt,7,0.1409893035888672
local_tests/generated\320.txt,6,0.11599040031433105
local_tests/generated\321.txt,6,0.12372612953186035
local_tests/generated\322.txt,15,0.11800050735473633
local_tests/generated\323.txt,7,0.13491177558898926
local_tests/generated\324.txt,12,0.11498451232910156
local_tests/generated\325.txt,10,0.1275792121887207
local_tests/generated\326.txt,7,0.13500404357910156
local_tests/generated\327.txt,4,0.11126399040222168
local_tests/generated\328.txt,7,0.11900448799133301
local_tests/generated\329.txt,5,0.13411307334899902
local_tests/generated\330.txt,10,0.12899065017700195
local_tests/generated\331.txt,8,0.11699104309082031
local_tests/generated\332.txt,6,0.12177538871765137
local_tests/generated\333.txt,6,0.1289985179901123
local_tests/generated\334.txt,7,0.11280488967895508
local_tests/generated\335.txt,-1,0.15198183059692383
local_tests/generated\336.txt,4,0.11399531364440918
local_tests/generated\337.txt,-1,0.12801074981689453
local_tests/generated\338.txt,5,0.11789798736572266
local_tests/generated\339.txt,6,0.12952017784118652
local_tests/generated\340.txt,9,0.21849465370178223
local_tests/generated\341.txt,-1,0.11455059051513672
local_tests/generated\342.txt,8,0.12698078155517578
local_tests/generated\343.txt,21,0.14079809188842773
local_tests/generated\344.txt,8,0.11999177932739258
local_tests/generated\345.txt,7,0.11830282211303711
local_tests/generated\346.txt,-1,0.12399649620056152
local_tests/generated\347.txt,6,0.1262214183807373
local_tests/generated\348.txt,10,0.13071584701538086
local_tests/generated\349.txt,9,0.12400674819946289
local_tests/generated\350.txt,3,0.12837910652160645
local_tests/generated\351.txt,6,0.136993408203125
local_tests/generated\352.txt,-1,0.11404824256896973
local_tests/generated\353.txt,-1,0.12299370765686035
local_tests/generated\354.txt,-1,0.13596749305725098
local_tests/generated\355.txt,4,0.1246175765991211
local_tests/generated\356.txt,7,0.12099432945251465
local_tests/generated\357.txt,-1,0.13999390602111816
local_tests/generated\358.txt,6,0.11169886589050293
local_tests/generated\359.txt,2,0.1269395351409912
local_tests/generated\360.txt,5,0.11310291290283203
local_tests/generated\361.txt,1,0.11233162879943848
local_tests/generated\362.txt,15,0.1409907341003418
local_tests/generated\363.txt,8,0.13300108909606934
local_tests/generated\364.txt,6,0.1389937400817871
local_tests/generated\365.txt,17,0.13023686408996582
local_tests/generated\366.txt,-1,0.13513898849487305
local_tests/generated\367.txt,16,0.14139533042907715
local_tests/generated\368.txt,10,0.11488103866577148
local_tests/generated\369.txt,-1,0.12499403953552246
local_tests/generated\370.txt,8,0.1271800994873047
local_tests/generated\371.txt,12,0.12598729133605957
local_tests/generated\372.txt,11,0.12517857551574707
local_tests/generated\373.txt,10,0.13200116157531738
local_tests/generated\374.txt,9,0.12099266052246094
local_tests/generated\375.txt,-1,0.1574697494506836
local_tests/generated\376.txt,-1,0.1731090545654297
local_tests/generated\377.txt,15,0.17988371849060059
local_tests/generated\378.txt,2,0.14038872718811035
local_tests/generated\379.txt,5,0.12217354774475098
local_tests/generated\380.txt,20,0.13329195976257324
