TEST,ANSWER,TIME
local_tests/generated\578.txt,10,0.11954832077026367
local_tests/generated\579.txt,10,0.12615489959716797
local_tests/generated\580.txt,5,0.12672662734985352
local_tests/generated\581.txt,6,0.15903019905090332
local_tests/generated\582.txt,13,0.1526782512664795
local_tests/generated\583.txt,-1,0.12099504470825195
local_tests/generated\584.txt,11,0.12125945091247559
local_tests/generated\585.txt,11,0.14799046516418457
local_tests/generated\586.txt,15,0.11599922180175781
local_tests/generated\587.txt,3,0.11321187019348145
local_tests/generated\588.txt,-1,0.14099621772766113
local_tests/generated\589.txt,6,0.11064505577087402
local_tests/generated\590.txt,10,0.1039884090423584
local_tests/generated\591.txt,14,0.13479995727539062
local_tests/generated\592.txt,11,0.12199687957763672
local_tests/generated\593.txt,11,0.19799137115478516
local_tests/generated\594.txt,14,0.14020895957946777
local_tests/generated\595.txt,7,0.108001708984375
local_tests/generated\596.txt,5,0.12714314460754395
local_tests/generated\597.txt,9,0.11578011512756348
local_tests/generated\598.txt,13,0.12673544883728027
local_tests/generated\599.txt,-1,0.14026880264282227
local_tests/generated\600.txt,15,0.13898110389709473
local_tests/generated\601.txt,1,0.19695019721984863
local_tests/generated\602.txt,9,0.11099600791931152
local_tests/generated\603.txt,7,0.10594034194946289
local_tests/generated\604.txt,11,0.12499880790710449
local_tests/generated\605.txt,8,0.11075901985168457
local_tests/generated\606.txt,12,0.11800074577331543
local_tests/generated\607.txt,4,0.1394507884979248
local_tests/generated\608.txt,4,0.12771177291870117
local_tests/generated\609.txt,13,0.1207425594329834
local_tests/generated\610.txt,4,0.11217761039733887
local_tests/generated\611.txt,8,0.1201775074005127
local_tests/generated\612.txt,-1,0.15858697891235352
local_tests/generated\613.txt,7,0.12099099159240723
local_tests/generated\614.txt,14,0.13613247871398926
local_tests/generated\615.txt,9,0.11198210716247559
local_tests/generated\616.txt,11,0.11460661888122559
local_tests/generated\617.txt,7,0.11687469482421875
local_tests/generated\618.txt,3,0.12902402877807617
local_tests/generated\619.txt,-1,0.11574411392211914
local_tests/generated\620.txt,11,0.13349080085754395
local_tests/generated\621.txt,12,0.13722777366638184
local_tests/generated\622.txt,6,0.1250019073486328
local_tests/generated\623.txt,3,0.12059307098388672
local_tests/generated\624.txt,5,0.1219782829284668
local_tests/generated\625.txt,6,0.12559819221496582
local_tests/generated\626.txt,1,0.136993408203125
local_tests/generated\627.txt,6,0.13820266723632812
local_tests/generated\628.txt,10,0.11712455749511719
local_tests/generated\629.txt,8,0.12633848190307617
local_tests/generated\630.txt,12,0.13299036026000977
local_tests/generated\631.txt,10,0.11974740028381348
local_tests/generated\632.txt,13,0.11299538612365723
local_tests/generated\633.txt,19,0.1248626708984375
local_tests/generated\634.txt,15,0.11687636375427246
local_tests/generated\635.txt,2,0.12499380111694336
local_tests/generated\636.txt,8,0.12269425392150879
local_tests/generated\637.txt,6,0.12799549102783203
local_tests/generated\638.txt,-1,0.17374444007873535
local_tests/generated\639.txt,7,0.1479647159576416
local_tests/generated\640.txt,13,0.12399721145629883
local_tests/generated\641.txt,26,0.1411435604095459
local_tests/generated\642.txt,5,0.12299585342407227
local_tests/generated\643.txt,-1,0.11512136459350586
local_tests/generated\644.txt,5,0.11799383163452148
local_tests/generated\645.txt,8,0.14202070236206055
local_tests/generated\646.txt,8,0.12999391555786133
local_tests/generated\647.txt,12,0.12534546852111816
local_tests/generated\648.txt,8,0.14304661750793457
local_tests/generated\649.txt,11,0.14154863357543945
local_tests/generated\650.txt,12,0.12126851081848145
local_tests/generated\651.txt,4,0.13599562644958496
local_tests/generated\652.txt,5,0.1376209259033203
local_tests/generated\653.txt,1,0.11823105812072754
local_tests/generated\654.txt,-1,0.12801170349121094
local_tests/generated\655.txt,2,0.1512126922607422
local_tests/generated\656.txt,5,0.12262415885925293
local_tests/generated\657.txt,14,0.13307690620422363
local_tests/generated\658.txt,7,0.12555408477783203
local_tests/generated\659.txt,15,0.14342474937438965
local_tests/generated\660.txt,14,0.1479949951171875
local_tests/generated\661.txt,7,0.14800214767456055
local_tests/generated\662.txt,4,0.16661691665649414
local_tests/generated\663.txt,14,0.1488964557647705
local_tests/generated\664.txt,11,0.1361863613128662
local_tests/generated\665.txt,5,0.10398983955383301
local_tests/generated\666.txt,12,0.12695717811584473
local_tests/generated\667.txt,2,0.11586117744445801
local_tests/generated\668.txt,1,0.14200687408447266
local_tests/generated\669.txt,5,0.1080622673034668
local_tests/generated\670.txt,14,0.13700032234191895
local_tests/generated\671.txt,5,0.13158965110778809
local_tests/generated\672.txt,12,0.1269974708557129
local_tests/generated\673.txt,10,0.11566543579101562
local_tests/generated\674.txt,10,0.2177257537841797
local_tests/generated\675.txt,10,0.11495280265808105
local_tests/generated\676.txt,13,0.1614089012145996
local_tests/generated\677.txt,11,0.12745451927185059
local_tests/generated\678.txt,5,0.12599587440490723
local_tests/generated\679.txt,1,0.1366119384765625
local_tests/generated\680.txt,-1,0.13799500465393066
local_tests/generated\681.txt,8,0.13025331497192383
local_tests/generated\682.txt,14,0.13992071151733398
local_tests/generated\683.txt,10,0.1219937801361084
local_tests/generated\684.txt,-1,0.12078738212585449
local_tests/generated\685.txt,12,0.12099099159240723
local_tests/generated\686.txt,-1,0.13060951232910156
local_tests/generated\687.txt,-1,0.16699767112731934
local_tests/generated\688.txt,11,0.1209862232208252
local_tests/generated\689.txt,8,0.13640737533569336
local_tests/generated\690.txt,4,0.14899587631225586
local_tests/generated\691.txt,-1,0.13464641571044922
local_tests/generated\692.txt,13,0.11635112762451172
local_tests/generated\693.txt,5,0.11962294578552246
local_tests/generated\694.txt,15,0.1190023422241211
local_tests/generated\695.txt,9,0.13922691345214844
local_tests/generated\696.txt,9,0.14561009407043457
local_tests/generated\697.txt,11,0.11300063133239746
local_tests/generated\698.txt,12,0.13010144233703613
local_tests/generated\699.txt,-1,0.1089944839477539
local_tests/generated\700.txt,15,0.127699613571167
local_tests/generated\701.txt,9,0.14099550247192383
local_tests/generated\702.txt,8,0.11957693099975586
local_tests/generated\703.txt,-1,0.12099981307983398
local_tests/generated\704.txt,9,0.15310430526733398
local_tests/generated\705.txt,-1,0.16376304626464844
local_tests/generated\706.txt,10,0.12998485565185547
local_tests/generated\707.txt,6,0.14308643341064453
local_tests/generated\708.txt,12,0.1270003318786621
local_tests/generated\709.txt,8,0.20589995384216309
local_tests/generated\710.txt,12,0.11280131340026855
local_tests/generated\711.txt,7,0.11899876594543457
local_tests/generated\712.txt,11,0.1315751075744629
local_tests/generated\713.txt,1,0.10973119735717773
local_tests/generated\714.txt,3,0.14281558990478516
local_tests/generated\715.txt,6,0.1303400993347168
local_tests/generated\716.txt,5,0.1250004768371582
local_tests/generated\717.txt,10,0.13353371620178223
local_tests/generated\718.txt,13,0.14035773277282715
local_tests/generated\719.txt,15,0.12154078483581543
local_tests/generated\720.txt,11,0.14809513092041016
local_tests/generated\721.txt,2,0.12503361701965332
local_tests/generated\722.txt,11,0.12064337730407715
local_tests/generated\723.txt,8,0.12579631805419922
local_tests/generated\724.txt,10,0.13100433349609375
local_tests/generated\725.txt,2,0.15200257301330566
local_tests/generated\726.txt,12,0.14679288864135742
local_tests/generated\727.txt,4,0.14575910568237305
local_tests/generated\728.txt,8,0.14646053314208984
local_tests/generated\729.txt,-1,0.1434342861175537
local_tests/generated\730.txt,6,0.14446496963500977
local_tests/generated\731.txt,10,0.1399247646331787
local_tests/generated\732.txt,6,0.13631629943847656
local_tests/generated\733.txt,5,0.13135027885437012
local_tests/generated\734.txt,11,0.15734171867370605
local_tests/generated\735.txt,4,0.14793801307678223
local_tests/generated\736.txt,-1,0.1418323516845703
local_tests/generated\737.txt,2,0.1360464096069336
local_tests/generated\738.txt,12,0.14477753639221191
local_tests/generated\739.txt,7,0.16123366355895996
local_tests/generated\740.txt,4,0.13283586502075195
local_tests/generated\741.txt,14,0.14674925804138184
local_tests/generated\742.txt,10,0.1368575096130371
local_tests/generated\743.txt,2,0.13699579238891602
local_tests/generated\744.txt,14,0.13059210777282715
local_tests/generated\745.txt,9,0.14799714088439941
local_tests/generated\746.txt,11,0.19472861289978027
local_tests/generated\747.txt,10,0.14388012886047363
local_tests/generated\748.txt,1,0.15700101852416992
local_tests/generated\749.txt,8,0.14850306510925293
local_tests/generated\750.txt,11,0.13599419593811035
local_tests/generated\751.txt,15,0.13898253440856934
local_tests/generated\752.txt,12,0.12367105484008789
local_tests/generated\753.txt,10,0.1317453384399414
local_tests/generated\754.txt,12,0.12941527366638184
local_tests/generated\755.txt,11,0.13000750541687012
local_tests/generated\756.txt,4,0.15945005416870117
local_tests/generated\757.txt,4,0.16203618049621582
local_tests/generated\758.txt,8,0.1289958953857422
local_tests/generated\759.txt,4,0.1357278823852539
local_tests/generated\760.txt,10,0.1499805450439453
local_tests/generated\761.txt,13,0.12470054626464844
local_tests/generated\762.txt,9,0.13012385368347168
local_tests/generated\763.txt,4,0.13682222366333008
local_tests/generated\764.txt,6,0.1199955940246582
local_tests/generated\765.txt,-1,0.1399822235107422
local_tests/generated\766.txt,17,0.14199280738830566
local_tests/generated\767.txt,10,0.14086294174194336
local_tests/generated\768.txt,7,0.1326448917388916
local_tests/generated\769.txt,13,0.14090347290039062
local_tests/generated\770.txt,15,0.15010833740234375
local_tests/generated\771.txt,-1,0.13216686248779297
local_tests/generated\772.txt,15,0.1279923915863037
local_tests/generated\773.txt,9,0.11689972877502441
local_tests/generated\774.txt,6,0.11098504066467285
local_tests/generated\775.txt,15,0.1378471851348877
local_tests/generated\776.txt,6,0.123992919921875
local_tests/generated\777.txt,22,0.15299391746520996
local_tests/generated\778.txt,5,0.12100386619567871
local_tests/generated\779.txt,14,0.09870600700378418
local_tests/generated\780.txt,15,0.14899992942810059
local_tests/generated\781.txt,15,0.15286922454833984
local_tests/generated\782.txt,5,0.18725323677062988
local_tests/generated\783.txt,3,0.18985795974731445
local_tests/generated\784.txt,8,0.14126920700073242
local_tests/generated\785.txt,9,0.1428050994873047
local_tests/generated\786.txt,7,0.11950469017028809
local_tests/generated\787.txt,4,0.09558773040771484
local_tests/generated\788.txt,4,0.11899900436401367
local_tests/generated\789.txt,5,0.1043233871459961
local_tests/generated\790.txt,2,0.12400197982788086
local_tests/generated\791.txt,6,0.11291003227233887
local_tests/generated\792.txt,8,0.10898876190185547
local_tests/generated\793.txt,4,0.12245392799377441
local_tests/generated\794.txt,12,0.09899497032165527
local_tests/generated\795.txt,10,0.12762832641601562
local_tests/generated\796.txt,10,0.11999821662902832
local_tests/generated\797.txt,6,0.11805319786071777
local_tests/generated\798.txt,6,0.12074851989746094
local_tests/generated\799.txt,7,0.12100028991699219
local_tests/generated\800.txt,2,0.14431476593017578
local_tests/generated\801.txt,-1,0.15899395942687988
local_tests/generated\802.txt,8,0.11900115013122559
local_tests/generated\803.txt,8,0.13846492767333984
local_tests/generated\804.txt,3,0.13429617881774902
local_tests/generated\805.txt,1,0.1268928050994873
local_tests/generated\806.txt,-1,0.15251398086547852
local_tests/generated\807.txt,8,0.12300276756286621
local_tests/generated\808.txt,4,0.10538029670715332
local_tests/generated\809.txt,12,0.13799262046813965
local_tests/generated\810.txt,6,0.3746302127838135
local_tests/generated\811.txt,2,0.3166537284851074
local_tests/generated\812.txt,4,0.14615511894226074
local_tests/generated\813.txt,12,0.15870380401611328
local_tests/generated\814.txt,12,0.15283608436584473
local_tests/generated\815.txt,12,0.4807436466217041
local_tests/generated\816.txt,9,0.1569063663482666
local_tests/generated\817.txt,11,0.17673158645629883
local_tests/generated\818.txt,2,0.20540618896484375
local_tests/generated\819.txt,1,0.21635222434997559
local_tests/generated\820.txt,9,0.20985817909240723
local_tests/generated\821.txt,-1,0.16755461692810059
local_tests/generated\822.txt,3,0.1571364402770996
local_tests/generated\823.txt,12,0.15140843391418457
local_tests/generated\824.txt,-1,0.17166495323181152
local_tests/generated\825.txt,3,0.14118528366088867
local_tests/generated\826.txt,15,0.28012847900390625
local_tests/generated\827.txt,1,0.15333223342895508
local_tests/generated\828.txt,12,0.21699047088623047
local_tests/generated\829.txt,15,0.20028066635131836
local_tests/generated\830.txt,9,0.16296768188476562
local_tests/generated\831.txt,6,0.15374040603637695
local_tests/generated\832.txt,9,0.4697864055633545
local_tests/generated\833.txt,10,0.1463017463684082
local_tests/generated\834.txt,-1,0.17031550407409668
local_tests/generated\835.txt,2,0.09972000122070312
local_tests/generated\836.txt,4,0.183762788772583
local_tests/generated\837.txt,9,0.10297751426696777
local_tests/generated\838.txt,1,0.19002008438110352
local_tests/generated\839.txt,-1,0.2509641647338867
local_tests/generated\840.txt,11,0.15709328651428223
local_tests/generated\841.txt,9,0.17608284950256348
local_tests/generated\842.txt,6,0.1922435760498047
local_tests/generated\843.txt,8,0.15190362930297852
local_tests/generated\844.txt,5,0.13415169715881348
local_tests/generated\845.txt,3,0.16205143928527832
local_tests/generated\846.txt,-1,0.21937108039855957
local_tests/generated\847.txt,-1,0.13784193992614746
local_tests/generated\848.txt,5,0.11980128288269043
local_tests/generated\849.txt,13,0.1547698974609375
local_tests/generated\850.txt,8,0.15899014472961426
local_tests/generated\851.txt,6,0.1943511962890625
local_tests/generated\852.txt,15,0.2203385829925537
local_tests/generated\853.txt,8,0.16030573844909668
local_tests/generated\854.txt,9,0.1484849452972412
local_tests/generated\855.txt,6,0.14101147651672363
local_tests/generated\856.txt,6,0.14569497108459473
local_tests/generated\857.txt,11,0.24730372428894043
local_tests/generated\858.txt,2,0.17199182510375977
local_tests/generated\859.txt,7,0.16002774238586426
local_tests/generated\860.txt,6,0.15571856498718262
local_tests/generated\861.txt,3,0.19298911094665527
local_tests/generated\862.txt,10,0.25486326217651367
local_tests/generated\863.txt,15,0.13399839401245117
local_tests/generated\864.txt,5,0.132002592086792
local_tests/generated\865.txt,13,0.15046954154968262
local_tests/generated\866.txt,12,0.22899675369262695
local_tests/generated\867.txt,13,0.31870388984680176
local_tests/generated\868.txt,8,0.24964189529418945
local_tests/generated\869.txt,4,0.21775364875793457
local_tests/generated\870.txt,9,0.11550164222717285
local_tests/generated\871.txt,11,0.21353816986083984
local_tests/generated\872.txt,4,0.15065860748291016
local_tests/generated\873.txt,13,0.18701577186584473
local_tests/generated\874.txt,10,0.15864944458007812
local_tests/generated\875.txt,4,0.18467164039611816
local_tests/generated\876.txt,-1,0.15014243125915527
local_tests/generated\877.txt,5,0.1789836883544922
local_tests/generated\878.txt,8,0.1441960334777832
local_tests/generated\879.txt,12,0.15700244903564453
local_tests/generated\880.txt,4,0.16614580154418945
local_tests/generated\881.txt,15,0.1690075397491455
local_tests/generated\882.txt,8,0.17299962043762207
local_tests/generated\883.txt,8,0.18596720695495605
local_tests/generated\884.txt,2,0.20702719688415527
local_tests/generated\885.txt,11,0.21601152420043945
local_tests/generated\886.txt,14,0.17619800567626953
local_tests/generated\887.txt,15,0.19458651542663574
local_tests/generated\888.txt,8,0.16076970100402832
local_tests/generated\889.txt,6,0.1476590633392334
local_tests/generated\890.txt,16,0.1695268154144287
local_tests/generated\891.txt,-1,0.2640080451965332
local_tests/generated\892.txt,14,0.2121274471282959
local_tests/generated\893.txt,4,0.13788175582885742
local_tests/generated\894.txt,3,0.14345574378967285
local_tests/generated\895.txt,6,0.19161391258239746
local_tests/generated\896.txt,-1,0.2981853485107422
local_tests/generated\897.txt,15,0.23181986808776855
local_tests/generated\898.txt,12,0.14628028869628906
local_tests/generated\899.txt,15,0.1996920108795166
local_tests/generated\900.txt,12,0.1436924934387207
local_tests/generated\901.txt,10,0.22755002975463867
local_tests/generated\902.txt,12,0.13127946853637695
local_tests/generated\903.txt,14,0.1563882827758789
local_tests/generated\904.txt,13,0.17056512832641602
local_tests/generated\905.txt,18,0.18030357360839844
local_tests/generated\906.txt,15,0.1496131420135498
local_tests/generated\907.txt,14,0.14493155479431152
local_tests/generated\908.txt,10,0.10961675643920898
local_tests/generated\909.txt,10,0.14299941062927246
local_tests/generated\910.txt,13,0.12969565391540527
local_tests/generated\911.txt,10,0.16205501556396484
local_tests/generated\912.txt,3,0.13099408149719238
local_tests/generated\913.txt,-1,0.15250158309936523
local_tests/generated\914.txt,6,0.19399476051330566
local_tests/generated\915.txt,14,0.11414361000061035
local_tests/generated\916.txt,1,0.12997984886169434
local_tests/generated\917.txt,11,0.13593244552612305
local_tests/generated\918.txt,15,0.11988353729248047
local_tests/generated\919.txt,5,0.11099553108215332
local_tests/generated\920.txt,4,0.13316702842712402
local_tests/generated\921.txt,12,0.14699673652648926
local_tests/generated\922.txt,10,0.10540008544921875
local_tests/generated\923.txt,1,0.12199735641479492
local_tests/generated\924.txt,12,0.159653902053833
local_tests/generated\925.txt,12,0.12699222564697266
local_tests/generated\926.txt,8,0.11693716049194336
local_tests/generated\927.txt,5,0.10498857498168945
local_tests/generated\928.txt,3,0.11391758918762207
local_tests/generated\929.txt,7,0.13766050338745117
local_tests/generated\930.txt,11,0.14086484909057617
local_tests/generated\931.txt,7,0.13016843795776367
local_tests/generated\932.txt,18,0.1574857234954834
local_tests/generated\933.txt,2,0.15778017044067383
local_tests/generated\934.txt,-1,0.1465590000152588
local_tests/generated\935.txt,6,0.11020588874816895
local_tests/generated\936.txt,-1,0.1148688793182373
local_tests/generated\937.txt,10,0.12751317024230957
local_tests/generated\938.txt,23,0.13785839080810547
local_tests/generated\939.txt,11,0.11817812919616699
local_tests/generated\940.txt,1,0.11730265617370605
local_tests/generated\941.txt,15,0.11983084678649902
local_tests/generated\942.txt,10,0.15677380561828613
local_tests/generated\943.txt,4,0.12868714332580566
local_tests/generated\944.txt,15,0.13000202178955078
local_tests/generated\945.txt,6,0.1398930549621582
local_tests/generated\946.txt,3,0.13799405097961426
local_tests/generated\947.txt,13,0.1080012321472168
local_tests/generated\948.txt,11,0.11300444602966309
local_tests/generated\949.txt,3,0.0999915599822998
local_tests/generated\950.txt,15,0.11699056625366211
local_tests/generated\951.txt,7,0.10799336433410645
local_tests/generated\952.txt,12,0.2146923542022705
local_tests/generated\953.txt,10,0.14570021629333496
local_tests/generated\954.txt,13,0.16200017929077148
local_tests/generated\955.txt,10,0.14301371574401855
local_tests/generated\956.txt,4,0.12499880790710449
local_tests/generated\957.txt,7,0.1723473072052002
local_tests/generated\958.txt,14,0.15261507034301758
local_tests/generated\959.txt,-1,0.1259908676147461
local_tests/generated\960.txt,3,0.1315934658050537
local_tests/generated\961.txt,-1,0.14000868797302246
local_tests/generated\962.txt,5,0.11099982261657715
local_tests/generated\963.txt,23,0.15258526802062988
local_tests/generated\964.txt,12,0.14591312408447266
local_tests/generated\965.txt,13,0.143996000289917
local_tests/generated\966.txt,9,0.1534559726715088
local_tests/generated\967.txt,9,0.14531970024108887
local_tests/generated\968.txt,15,0.13080453872680664
local_tests/generated\969.txt,11,0.140045166015625
local_tests/generated\970.txt,16,0.13846254348754883
local_tests/generated\971.txt,-1,0.18080615997314453
local_tests/generated\972.txt,2,0.15296339988708496
local_tests/generated\973.txt,2,0.1672675609588623
local_tests/generated\974.txt,3,0.14099669456481934
local_tests/generated\975.txt,4,0.12303805351257324
local_tests/generated\976.txt,2,0.1214132308959961
local_tests/generated\977.txt,11,0.1418461799621582
local_tests/generated\978.txt,9,0.11695599555969238
local_tests/generated\979.txt,10,0.13280081748962402
local_tests/generated\980.txt,6,0.11265039443969727
local_tests/generated\981.txt,4,0.12799525260925293
local_tests/generated\982.txt,11,0.10450172424316406
local_tests/generated\983.txt,12,0.13412022590637207
local_tests/generated\984.txt,2,0.12126040458679199
local_tests/generated\985.txt,10,0.12600231170654297
local_tests/generated\986.txt,7,0.11263346672058105
local_tests/generated\987.txt,12,0.22696399688720703
local_tests/generated\988.txt,5,0.13599491119384766
local_tests/generated\989.txt,9,0.12358736991882324
local_tests/generated\990.txt,6,0.1090092658996582
local_tests/generated\991.txt,10,0.15413784980773926
local_tests/generated\992.txt,11,0.13902544975280762
local_tests/generated\993.txt,2,0.10999107360839844
local_tests/generated\994.txt,10,0.12372398376464844
local_tests/generated\995.txt,4,0.09900069236755371
local_tests/generated\996.txt,10,0.12229657173156738
local_tests/generated\997.txt,9,0.11951661109924316
local_tests/generated\998.txt,3,0.1416308879852295
local_tests/generated\999.txt,12,0.13078641891479492
